question_id,permutation_idx,model,predicted_answer,correct_position,original_correct,is_correct,raw_response,question,option_A,option_B,option_C,option_D
2017_q5,3,mistral-small3.2:24b,B,B,A,1,B,"When a digital photo is printed on photo paper, the top and bottom parts of the photo paper are unused. What is/are the possible reason(s) for this? (1) The aspect ratios of the digital photo and the photo paper are not the same. (2) The file size of the digital photo is too large. (3) The colour depth of the digital photo is too low.",(2) and (3) only,(1) only,(2) only,(1) and (3) only
2017_q7,0,mistral-small3.2:24b,D,B,B,0,D,"When creating an online email account, the following step needs to be completed. Enter password: ********* Re-enter password: ********* What is the purpose of re-entering the password?",Data collection,Data verification,Data organisation,Data validation
2017_q7,1,mistral-small3.2:24b,C,A,B,0,C,"When creating an online email account, the following step needs to be completed. Enter password: ********* Re-enter password: ********* What is the purpose of re-entering the password?",Data verification,Data organisation,Data validation,Data collection
2017_q7,2,mistral-small3.2:24b,D,D,B,1,D,"When creating an online email account, the following step needs to be completed. Enter password: ********* Re-enter password: ********* What is the purpose of re-entering the password?",Data organisation,Data validation,Data collection,Data verification
2017_q7,3,mistral-small3.2:24b,C,C,B,1,C,"When creating an online email account, the following step needs to be completed. Enter password: ********* Re-enter password: ********* What is the purpose of re-entering the password?",Data validation,Data collection,Data verification,Data organisation
2017_q8,0,mistral-small3.2:24b,C,C,C,1,C,Which of the following actions involve the conversion of analog to digital data? (1) Using software to convert a spreadsheet file into a PDF file (2) Using software to convert speech to text (3) Using a digital camera to take photos,(1) and (2) only,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)"
2017_q8,1,mistral-small3.2:24b,B,B,C,1,B,Which of the following actions involve the conversion of analog to digital data? (1) Using software to convert a spreadsheet file into a PDF file (2) Using software to convert speech to text (3) Using a digital camera to take photos,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only
2017_q8,2,mistral-small3.2:24b,A,A,C,1,A. (2) and (3) only,Which of the following actions involve the conversion of analog to digital data? (1) Using software to convert a spreadsheet file into a PDF file (2) Using software to convert speech to text (3) Using a digital camera to take photos,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only
2017_q8,3,mistral-small3.2:24b,D,D,C,1,D. (2) and (3) only,Which of the following actions involve the conversion of analog to digital data? (1) Using software to convert a spreadsheet file into a PDF file (2) Using software to convert speech to text (3) Using a digital camera to take photos,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only,(2) and (3) only
2017_q10,0,mistral-small3.2:24b,A,A,A,1,A,What is the major benefit of using a form in a database management system?,Simplifies data entry.,Simplifies report printing.,Saves storage space.,Filters data in a single database table.
2017_q10,1,mistral-small3.2:24b,D,D,A,1,D,What is the major benefit of using a form in a database management system?,Simplifies report printing.,Saves storage space.,Filters data in a single database table.,Simplifies data entry.
2017_q10,2,mistral-small3.2:24b,C,C,A,1,C,What is the major benefit of using a form in a database management system?,Saves storage space.,Filters data in a single database table.,Simplifies data entry.,Simplifies report printing.
2017_q10,3,mistral-small3.2:24b,B,B,A,1,B,What is the major benefit of using a form in a database management system?,Filters data in a single database table.,Simplifies data entry.,Simplifies report printing.,Saves storage space.
2017_q11,0,mistral-small3.2:24b,A,A,A,1,A. (1) only,"For a chain convenience store, in which of the following examples should 'what-if' scenarios in spreadsheets be used? (1) Estimates monthly expenses by changing different parameters. (2) Produces monthly sales analysis. (3) Compares sales data from different branches.",(1) only,(2) only,(1) and (3) only,(2) and (3) only
2017_q11,1,mistral-small3.2:24b,D,D,A,1,D,"For a chain convenience store, in which of the following examples should 'what-if' scenarios in spreadsheets be used? (1) Estimates monthly expenses by changing different parameters. (2) Produces monthly sales analysis. (3) Compares sales data from different branches.",(2) only,(1) and (3) only,(2) and (3) only,(1) only
2017_q11,2,mistral-small3.2:24b,C,C,A,1,C,"For a chain convenience store, in which of the following examples should 'what-if' scenarios in spreadsheets be used? (1) Estimates monthly expenses by changing different parameters. (2) Produces monthly sales analysis. (3) Compares sales data from different branches.",(1) and (3) only,(2) and (3) only,(1) only,(2) only
2017_q11,3,mistral-small3.2:24b,B,B,A,1,B. (1) only,"For a chain convenience store, in which of the following examples should 'what-if' scenarios in spreadsheets be used? (1) Estimates monthly expenses by changing different parameters. (2) Produces monthly sales analysis. (3) Compares sales data from different branches.",(2) and (3) only,(1) only,(2) only,(1) and (3) only
2017_q12,0,mistral-small3.2:24b,D,C,C,0,D,The following calculations involve 8-bit numbers using two's complement representation. Which one will generate an overflow error?,0001 0101 + 1000 1000,0111 0011 + 1000 1000,1100 0110 + 1000 1000,1111 1100 + 1000 1000
2017_q12,1,mistral-small3.2:24b,C,B,C,0,C,The following calculations involve 8-bit numbers using two's complement representation. Which one will generate an overflow error?,0111 0011 + 1000 1000,1100 0110 + 1000 1000,1111 1100 + 1000 1000,0001 0101 + 1000 1000
2017_q12,2,mistral-small3.2:24b,B,A,C,0,B,The following calculations involve 8-bit numbers using two's complement representation. Which one will generate an overflow error?,1100 0110 + 1000 1000,1111 1100 + 1000 1000,0001 0101 + 1000 1000,0111 0011 + 1000 1000
2017_q12,3,mistral-small3.2:24b,C,D,C,0,C,The following calculations involve 8-bit numbers using two's complement representation. Which one will generate an overflow error?,1111 1100 + 1000 1000,0001 0101 + 1000 1000,0111 0011 + 1000 1000,1100 0110 + 1000 1000
2017_q14,0,mistral-small3.2:24b,B,B,B,1,B,Colour codes are used when defining the background colour on a web page. What is the range of hexadecimal values for the colour codes?,0 to 99,0 to FF,1 to 64,1 to AA
2017_q14,1,mistral-small3.2:24b,A,A,B,1,A,Colour codes are used when defining the background colour on a web page. What is the range of hexadecimal values for the colour codes?,0 to FF,1 to 64,1 to AA,0 to 99
2017_q14,2,mistral-small3.2:24b,D,D,B,1,D,Colour codes are used when defining the background colour on a web page. What is the range of hexadecimal values for the colour codes?,1 to 64,1 to AA,0 to 99,0 to FF
2017_q14,3,mistral-small3.2:24b,C,C,B,1,C,Colour codes are used when defining the background colour on a web page. What is the range of hexadecimal values for the colour codes?,1 to AA,0 to 99,0 to FF,1 to 64
2017_q15,0,mistral-small3.2:24b,D,D,D,1,D. (2) and (3) only,Which of the following items is/are system software? (1) Spreadsheet software (2) Operating system (3) Driver program,(1) only,(2) only,(1) and (3) only,(2) and (3) only
2017_q15,1,mistral-small3.2:24b,C,C,D,1,C,Which of the following items is/are system software? (1) Spreadsheet software (2) Operating system (3) Driver program,(2) only,(1) and (3) only,(2) and (3) only,(1) only
2017_q15,2,mistral-small3.2:24b,B,B,D,1,B. (2) and (3) only,Which of the following items is/are system software? (1) Spreadsheet software (2) Operating system (3) Driver program,(1) and (3) only,(2) and (3) only,(1) only,(2) only
2017_q15,3,mistral-small3.2:24b,A,A,D,1,A. (2) and (3) only,Which of the following items is/are system software? (1) Spreadsheet software (2) Operating system (3) Driver program,(2) and (3) only,(1) only,(2) only,(1) and (3) only
2017_q16,0,mistral-small3.2:24b,D,D,D,1,D,Consider the following steps in a machine cycle for a particular instruction: (1) Executes the instruction. (2) Writes data in memory. (3) Translates the instruction into the operation code and operands. (4) Retrieves the instruction from memory. What is the correct order of the steps?,(3) > (1) > (2) > (4),(3) > (2) > (4) > (1),(4) > (1) > (3) > (2),(4) > (3) > (1) > (2)
2017_q16,1,mistral-small3.2:24b,C,C,D,1,C,Consider the following steps in a machine cycle for a particular instruction: (1) Executes the instruction. (2) Writes data in memory. (3) Translates the instruction into the operation code and operands. (4) Retrieves the instruction from memory. What is the correct order of the steps?,(3) > (2) > (4) > (1),(4) > (1) > (3) > (2),(4) > (3) > (1) > (2),(3) > (1) > (2) > (4)
